lr-Adadelta,step,train_seq_loss,train_struct_loss,train_pos_loss,train_total_loss,epoch,val_seq_loss,val_struct_loss,val_pos_loss,val_total_loss,val_ExpRate
1.0,0,,,,,,,,,,
,609,2.4505701065063477,1.3362269401550293,0.939418375492096,1.7941960096359253,0,,,,,
1.0,610,,,,,,,,,,
,1219,,,,,1,2.2499492168426514,0.37477144598960876,0.6704272031784058,1.3862743377685547,0.0
,1219,1.8579031229019165,0.5273954272270203,0.7278885245323181,1.2427723407745361,1,,,,,
1.0,1220,,,,,,,,,,
,1829,1.607018232345581,0.33566775918006897,0.6477248668670654,1.0493574142456055,2,,,,,
1.0,1830,,,,,,,,,,
,2439,,,,,3,1.9781745672225952,0.24089044332504272,0.5875899195671082,1.1962075233459473,0.0010141987586393952
,2439,1.3968173265457153,0.24585138261318207,0.5687209367752075,0.9020519256591797,3,,,,,
1.0,2440,,,,,,,,,,
,3049,1.1975317001342773,0.21585439145565033,0.5149105787277222,0.7814569473266602,4,,,,,
1.0,3050,,,,,,,,,,
,3659,,,,,5,1.679505467414856,0.24627940356731415,0.5131935477256775,1.0296210050582886,0.02231237292289734
,3659,1.0015336275100708,0.1805599480867386,0.47399580478668213,0.6644063591957092,5,,,,,
1.0,3660,,,,,,,,,,
,4269,0.8416081070899963,0.16558599472045898,0.43610936403274536,0.5712279081344604,6,,,,,
1.0,4270,,,,,,,,,,
,4879,,,,,7,1.312427043914795,0.2004806250333786,0.4751030504703522,0.8251094222068787,0.0933062881231308
,4879,0.7156304121017456,0.14362752437591553,0.4054437279701233,0.49508318305015564,7,,,,,
1.0,4880,,,,,,,,,,
,5489,0.6157040596008301,0.12744934856891632,0.37918621301651,0.434510737657547,8,,,,,
1.0,5490,,,,,,,,,,
,6099,,,,,9,0.9887281656265259,0.14809074997901917,0.4644084572792053,0.6474887728691101,0.20791074633598328
,6099,0.5408281087875366,0.1150493398308754,0.35335326194763184,0.3875146806240082,9,,,,,
1.0,6100,,,,,,,,,,
,6709,0.4704160690307617,0.1033327728509903,0.3310543894767761,0.34380486607551575,10,,,,,
1.0,6710,,,,,,,,,,
,7319,,,,,11,0.7927916049957275,0.13399098813533783,0.4142446219921112,0.5334548354148865,0.27383366227149963
,7319,0.4180411696434021,0.0911097526550293,0.3164897561073303,0.31092044711112976,11,,,,,
1.0,7320,,,,,,,,,,
,7929,0.37066149711608887,0.07933811843395233,0.2947801649570465,0.2788599133491516,12,,,,,
1.0,7930,,,,,,,,,,
,8539,,,,,13,0.732913613319397,0.11747211962938309,0.40725287795066833,0.49763792753219604,0.28600406646728516
,8539,0.3369747996330261,0.07768137007951736,0.28223568201065063,0.25846660137176514,13,,,,,
1.0,8540,,,,,,,,,,
,9149,0.3106408417224884,0.06981676071882248,0.27089399099349976,0.24049794673919678,14,,,,,
1.0,9150,,,,,,,,,,
,9759,,,,,15,1.1119343042373657,0.1738373041152954,0.5649800300598145,0.7406719326972961,0.19371196627616882
,9759,0.28790104389190674,0.06277956813573837,0.2567046284675598,0.22382140159606934,15,,,,,
1.0,9760,,,,,,,,,,
,10369,0.26638221740722656,0.059224531054496765,0.24583326280117035,0.20945556461811066,16,,,,,
1.0,10370,,,,,,,,,,
,10979,,,,,17,0.6084577441215515,0.09458526223897934,0.3620620369911194,0.41839078068733215,0.3651115596294403
,10979,0.24782703816890717,0.05585407838225365,0.2379348874092102,0.1973607838153839,17,,,,,
1.0,10980,,,,,,,,,,
,11589,0.2363620400428772,0.052231431007385254,0.2298535853624344,0.1887022852897644,18,,,,,
1.0,11590,,,,,,,,,,
,12199,,,,,19,0.5692979693412781,0.09720569849014282,0.36738041043281555,0.40079569816589355,0.39249491691589355
,12199,0.2267311066389084,0.05198465287685394,0.22081208229064941,0.1815648376941681,19,,,,,
1.0,12200,,,,,,,,,,
,12809,0.21594315767288208,0.04836706444621086,0.2187235951423645,0.17474424839019775,20,,,,,
1.0,12810,,,,,,,,,,
,13419,,,,,21,0.5701769590377808,0.0835794061422348,0.355180025100708,0.39477819204330444,0.38438132405281067
,13419,0.21070513129234314,0.0478394441306591,0.21163204312324524,0.17022036015987396,21,,,,,
1.0,13420,,,,,,,,,,
,14029,0.20524771511554718,0.04530719295144081,0.20532801747322083,0.16528257727622986,22,,,,,
1.0,14030,,,,,,,,,,
,14639,,,,,23,0.5944821834564209,0.09685401618480682,0.3542070984840393,0.41000625491142273,0.36612576246261597
,14639,0.19639286398887634,0.04385747015476227,0.20002911984920502,0.15916815400123596,23,,,,,
1.0,14640,,,,,,,,,,
,15249,0.19508767127990723,0.04335591569542885,0.19720053672790527,0.1576828509569168,24,,,,,
1.0,15250,,,,,,,,,,
,15859,,,,,25,0.5889840126037598,0.08542712777853012,0.33642253279685974,0.3999543786048889,0.409736305475235
,15859,0.18439841270446777,0.0405716747045517,0.1944562941789627,0.15095625817775726,25,,,,,
1.0,15860,,,,,,,,,,
,16469,0.18463186919689178,0.04037458822131157,0.1877112090587616,0.14933742582798004,26,,,,,
1.0,16470,,,,,,,,,,
,17079,,,,,27,0.5006874203681946,0.06886641681194305,0.30855104327201843,0.34469813108444214,0.4452332556247711
,17079,0.18019172549247742,0.035786617547273636,0.1821090131998062,0.14456987380981445,27,,,,,
1.0,17080,,,,,,,,,,
,17689,0.1756279319524765,0.03503267839550972,0.1835746169090271,0.14246565103530884,28,,,,,
1.0,17690,,,,,,,,,,
,18299,,,,,29,0.5743594169616699,0.06618954241275787,0.3498430550098419,0.39118799567222595,0.3995943069458008
,18299,0.16760553419589996,0.03295943886041641,0.1763651818037033,0.13613395392894745,29,,,,,
1.0,18300,,,,,,,,,,
,18909,0.1746808886528015,0.03492794558405876,0.17883539199829102,0.1407814472913742,30,,,,,
1.0,18910,,,,,,,,,,
,19519,,,,,31,0.4877975285053253,0.07082254439592361,0.311562716960907,0.3394949436187744,0.44726166129112244
,19519,0.16783636808395386,0.03362913057208061,0.17378512024879456,0.1357717216014862,31,,,,,
1.0,19520,,,,,,,,,,
,20129,0.16421590745449066,0.03144342079758644,0.1721438616514206,0.133004829287529,32,,,,,
1.0,20130,,,,,,,,,,
,20739,,,,,33,0.9969303011894226,0.11138409376144409,0.7299303412437439,0.7087938785552979,0.2616632878780365
,20739,0.15888196229934692,0.031678374856710434,0.1686064451932907,0.12951213121414185,33,,,,,
1.0,20740,,,,,,,,,,
,21349,0.1586824357509613,0.029765281826257706,0.16563457250595093,0.12819114327430725,34,,,,,
1.0,21350,,,,,,,,,,
,21959,,,,,35,0.4517155587673187,0.058634839951992035,0.31555020809173584,0.3194042444229126,0.4746450185775757
,21959,0.16288377344608307,0.03314439207315445,0.16717953979969025,0.1315229833126068,35,,,,,
1.0,21960,,,,,,,,,,
,22569,0.15889263153076172,0.030115971341729164,0.16013094782829285,0.12700797617435455,36,,,,,
1.0,22570,,,,,,,,,,
,23179,,,,,37,0.5556328296661377,0.06906013190746307,0.2985140383243561,0.36970996856689453,0.4016227126121521
,23179,0.16265088319778442,0.03224770724773407,0.16318213939666748,0.13018293678760529,37,,,,,
1.0,23180,,,,,,,,,,
,23789,0.15865392982959747,0.030470725148916245,0.1588737815618515,0.12666308879852295,38,,,,,
1.0,23790,,,,,,,,,,
,24399,,,,,39,0.4849524199962616,0.06050686910748482,0.31682807207107544,0.33680999279022217,0.4614604413509369
,24399,0.1493978202342987,0.028428371995687485,0.15581637620925903,0.12076009809970856,39,,,,,
1.0,24400,,,,,,,,,,
,25009,0.15417128801345825,0.030286217108368874,0.1546838879585266,0.12332808971405029,40,,,,,
1.0,25010,,,,,,,,,,
,25619,,,,,41,0.5240206122398376,0.06473942846059799,0.3515871465206146,0.3660919964313507,0.4219066798686981
,25619,0.15409886837005615,0.027828551828861237,0.1539478749036789,0.12249346822500229,41,,,,,
1.0,25620,,,,,,,,,,
,26229,0.1499747782945633,0.0272726658731699,0.15252186357975006,0.11993604898452759,42,,,,,
1.0,26230,,,,,,,,,,
,26839,,,,,43,0.5023380517959595,0.05391666293144226,0.2941511869430542,0.33818602561950684,0.44219067692756653
,26839,0.14837540686130524,0.028962189331650734,0.15095876157283783,0.11916777491569519,43,,,,,
1.0,26840,,,,,,,,,,
,27449,0.1483866572380066,0.029398879036307335,0.14925485849380493,0.11885687708854675,44,,,,,
1.0,27450,,,,,,,,,,
,28059,,,,,45,0.44618839025497437,0.057253122329711914,0.2936348021030426,0.3108162581920624,0.48782962560653687
,28059,0.1547452211380005,0.029688537120819092,0.1493738740682602,0.12213826924562454,45,,,,,
1.0,28060,,,,,,,,,,
,28669,0.14544527232646942,0.02752472460269928,0.1459624469280243,0.11609432846307755,46,,,,,
1.0,28670,,,,,,,,,,
,29279,,,,,47,0.6120070219039917,0.08038904517889023,0.4189780652523041,0.43084537982940674,0.41075050830841064
,29279,0.14783167839050293,0.02847030945122242,0.14806737005710602,0.11805018037557602,47,,,,,
1.0,29280,,,,,,,,,,
,29889,0.1479843556880951,0.028721105307340622,0.14080336689949036,0.116373211145401,48,,,,,
1.0,29890,,,,,,,,,,
,30499,,,,,49,0.5576631426811218,0.06667359173297882,0.28768929839134216,0.3674222528934479,0.4219066798686981
,30499,0.139192596077919,0.027347039431333542,0.14217275381088257,0.11197620630264282,49,,,,,
1.0,30500,,,,,,,,,,
,31109,0.15113146603107452,0.02928178571164608,0.14456896483898163,0.11902840435504913,50,,,,,
1.0,31110,,,,,,,,,,
,31719,,,,,51,0.47237616777420044,0.055249523371458054,0.2901163697242737,0.32252952456474304,0.4716024398803711
,31719,0.13804113864898682,0.02680768258869648,0.1425720900297165,0.11136552691459656,51,,,,,
1.0,31720,,,,,,,,,,
,32329,0.14241178333759308,0.0261298306286335,0.14256039261817932,0.11337849497795105,52,,,,,
1.0,32330,,,,,,,,,,
,32939,,,,,53,0.49164602160453796,0.05966094508767128,0.30898216366767883,0.3379836082458496,0.4634888470172882
,32939,0.14317463338375092,0.02728532813489437,0.1414821892976761,0.11377914249897003,53,,,,,
1.0,32940,,,,,,,,,,
,33549,0.13692645728588104,0.024313751608133316,0.13831807672977448,0.10912124812602997,54,,,,,
1.0,33550,,,,,,,,,,
,34159,,,,,55,0.4952726364135742,0.0786384865641594,0.30643025040626526,0.34390372037887573,0.44421905279159546
,34159,0.14130166172981262,0.026607003062963486,0.13617242872714996,0.11134575307369232,55,,,,,
1.0,34160,,,,,,,,,,
,34769,0.14027929306030273,0.027289966121315956,0.13567587733268738,0.11088103801012039,56,,,,,
1.0,34770,,,,,,,,,,
,35379,,,,,57,0.4649781286716461,0.06160680949687958,0.3226030468940735,0.32854145765304565,0.46450304985046387
,35379,0.1399412751197815,0.02745295874774456,0.1357898861169815,0.11078127473592758,57,,,,,
1.0,35380,,,,,,,,,,
,35989,0.1389389932155609,0.025701258331537247,0.13801252841949463,0.11039791256189346,58,,,,,
1.0,35990,,,,,,,,,,
,36599,,,,,59,0.46907955408096313,0.057607829570770264,0.2850969731807709,0.32021600008010864,0.47058823704719543
,36599,0.1376812607049942,0.026838893070816994,0.1345447152853012,0.10918653756380081,59,,,,,
1.0,36600,,,,,,,,,,
,37209,0.14034976065158844,0.027150575071573257,0.13347077369689941,0.1103302612900734,60,,,,,
1.0,37210,,,,,,,,,,
,37819,,,,,61,0.46924012899398804,0.05417632684111595,0.29824867844581604,0.3227263391017914,0.48782962560653687
,37819,0.13684281706809998,0.025984765961766243,0.13506346940994263,0.10868347436189651,61,,,,,
1.0,37820,,,,,,,,,,
,38429,0.1333482414484024,0.025207018479704857,0.13183683156967163,0.10593511164188385,62,,,,,
1.0,38430,,,,,,,,,,
,39039,,,,,63,0.46210089325904846,0.06162279099225998,0.2959793508052826,0.3204508423805237,0.48782962560653687
,39039,0.13919225335121155,0.024959972128272057,0.13084381818771362,0.10854701697826385,63,,,,,
1.0,39040,,,,,,,,,,
,39649,0.13847336173057556,0.026763275265693665,0.1306505799293518,0.10859010368585587,64,,,,,
1.0,39650,,,,,,,,,,
,40259,,,,,65,0.4303267300128937,0.0511186346411705,0.2730255722999573,0.29619935154914856,0.5091277956962585
,40259,0.13436344265937805,0.024551428854465485,0.13299207389354706,0.10656749457120895,65,,,,,
1.0,40260,,,,,,,,,,
,40869,0.12935267388820648,0.02494373545050621,0.12729695439338684,0.10273642838001251,66,,,,,
1.0,40870,,,,,,,,,,
,41479,,,,,67,0.461016982793808,0.05100748687982559,0.2756524384021759,0.31217360496520996,0.4898580014705658
,41479,0.13392853736877441,0.02458147332072258,0.12970514595508575,0.10553585737943649,67,,,,,
1.0,41480,,,,,,,,,,
,42089,0.13442842662334442,0.024199577048420906,0.12534746527671814,0.10460099577903748,68,,,,,
1.0,42090,,,,,,,,,,
,42699,,,,,69,0.43702828884124756,0.05440592020750046,0.2708751857280731,0.2998344898223877,0.4898580014705658
,42699,0.13303107023239136,0.025466514751315117,0.13173894584178925,0.10581684857606888,69,,,,,
1.0,42700,,,,,,,,,,
,43309,0.13539469242095947,0.025203388184309006,0.12602488696575165,0.10550442337989807,70,,,,,
1.0,43310,,,,,,,,,,
,43919,,,,,71,0.4262579381465912,0.057214152067899704,0.2807641327381134,0.2976234257221222,0.5152129530906677
,43919,0.13213911652565002,0.02436893619596958,0.1256110966205597,0.10356461256742477,71,,,,,
1.0,43920,,,,,,,,,,
,44529,0.13059452176094055,0.0249034333974123,0.1228836253285408,0.10224401205778122,72,,,,,
1.0,44530,,,,,,,,,,
,45139,,,,,73,0.4616597294807434,0.05115058645606041,0.2793693244457245,0.31345975399017334,0.46450304985046387
,45139,0.1342865228652954,0.024270877242088318,0.12614233791828156,0.1047465056180954,73,,,,,
1.0,45140,,,,,,,,,,
,45749,0.1347036361694336,0.02582181803882122,0.12355166673660278,0.1046951487660408,74,,,,,
1.0,45750,,,,,,,,,,
,46359,,,,,75,0.4620611071586609,0.055477455258369446,0.2669720947742462,0.31164300441741943,0.4655172526836395
,46359,0.12638960778713226,0.023828133940696716,0.12211739271879196,0.09968122839927673,75,,,,,
1.0,46360,,,,,,,,,,
,46969,0.12641027569770813,0.022808486595749855,0.1217527687549591,0.09934545308351517,76,,,,,
1.0,46970,,,,,,,,,,
,47579,,,,,77,0.44976383447647095,0.05658794939517975,0.28985705971717834,0.31149327754974365,0.5010141730308533
,47579,0.12589988112449646,0.022376153618097305,0.11958714574575424,0.0984407290816307,77,,,,,
1.0,47580,,,,,,,,,,
,48189,0.1263069361448288,0.022211620584130287,0.12128806859254837,0.09902842342853546,78,,,,,
1.0,48190,,,,,,,,,,
,48799,,,,,79,0.42387112975120544,0.05771823972463608,0.28958237171173096,0.29876089096069336,0.5111562013626099
,48799,0.13261419534683228,0.024145586416125298,0.12378798425197601,0.10329051315784454,79,,,,,
1.0,48800,,,,,,,,,,
,49409,0.13066880404949188,0.024845842272043228,0.1257195621728897,0.1029757559299469,80,,,,,
1.0,49410,,,,,,,,,,
,50019,,,,,81,0.41517388820648193,0.05519409850239754,0.267106831073761,0.2881622314453125,0.5131846070289612
,50019,0.12725810706615448,0.02214105613529682,0.12196242809295654,0.09965500980615616,81,,,,,
1.0,50020,,,,,,,,,,
,50629,0.12260900437831879,0.022354140877723694,0.12059570848941803,0.09704196453094482,82,,,,,
1.0,50630,,,,,,,,,,
,51239,,,,,83,0.491569846868515,0.07006566971540451,0.28691011667251587,0.33502885699272156,0.46754562854766846
,51239,0.13307112455368042,0.025298364460468292,0.11885099858045578,0.10257290303707123,83,,,,,
1.0,51240,,,,,,,,,,
,51849,0.13117820024490356,0.024654779583215714,0.11873925477266312,0.10143771767616272,84,,,,,
1.0,51850,,,,,,,,,,
,52459,,,,,85,0.41214483976364136,0.05141112208366394,0.2587413191795349,0.28361058235168457,0.5081135630607605
,52459,0.12704239785671234,0.022385284304618835,0.12034718692302704,0.09920439124107361,85,,,,,
1.0,52460,,,,,,,,,,
,53069,0.12440262734889984,0.021905846893787384,0.11864086240530014,0.0973379835486412,86,,,,,
1.0,53070,,,,,,,,,,
,53679,,,,,87,0.44972947239875793,0.05764126777648926,0.2818831503391266,0.3097459077835083,0.4746450185775757
,53679,0.12946650385856628,0.02294367365539074,0.11758045107126236,0.09986433386802673,87,,,,,
1.0,53680,,,,,,,,,,
,54289,0.1300085186958313,0.023442603647708893,0.11942927539348602,0.10072223097085953,88,,,,,
1.0,54290,,,,,,,,,,
,54899,,,,,89,0.5028989911079407,0.0637616366147995,0.2879768908023834,0.3393842577934265,0.476673424243927
,54899,0.12796886265277863,0.022393271327018738,0.11821990460157394,0.09913770109415054,89,,,,,
1.0,54900,,,,,,,,,,
,55509,0.1261562705039978,0.023750372231006622,0.1152641773223877,0.09783174842596054,90,,,,,
1.0,55510,,,,,,,,,,
,56119,,,,,91,0.44974443316459656,0.05638643726706505,0.2580881118774414,0.3034910261631012,0.476673424243927
,56119,0.1299481987953186,0.02346230298280716,0.11721298843622208,0.10014285147190094,91,,,,,
1.0,56120,,,,,,,,,,
,56729,0.12129703164100647,0.021391920745372772,0.11901631206274033,0.09575056284666061,92,,,,,
1.0,56730,,,,,,,,,,
,57339,,,,,93,0.44162681698799133,0.04601960629224777,0.2626669108867645,0.2979849874973297,0.4817444086074829
,57339,0.12837880849838257,0.024275334551930428,0.11515739560127258,0.09904755651950836,93,,,,,
1.0,57340,,,,,,,,,,
,57949,0.13323046267032623,0.024400213733315468,0.11821962893009186,0.10227018594741821,94,,,,,
1.0,57950,,,,,,,,,,
,58559,,,,,95,0.4381566047668457,0.04400032013654709,0.27297577261924744,0.29832226037979126,0.5070993900299072
,58559,0.12988397479057312,0.02459726668894291,0.11594993621110916,0.10007885843515396,95,,,,,
1.0,58560,,,,,,,,,,
,59169,0.12517182528972626,0.022302178665995598,0.11456694453954697,0.09680324047803879,96,,,,,
1.0,59170,,,,,,,,,,
,59779,,,,,97,0.49455365538597107,0.05027925968170166,0.28030872344970703,0.32992374897003174,0.4462474584579468
,59779,0.132682666182518,0.025039203464984894,0.11794603615999222,0.10208767652511597,97,,,,,
1.0,59780,,,,,,,,,,
,60389,0.1269269585609436,0.02317013405263424,0.11377353966236115,0.0976993516087532,98,,,,,
1.0,60390,,,,,,,,,,
,60999,,,,,99,0.41193634271621704,0.04590380936861038,0.2406172752380371,0.27759847044944763,0.5081135630607605
,60999,0.12418588995933533,0.02324843220412731,0.11163874715566635,0.0958147719502449,99,,,,,
